,Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date,ROI_Flag
157,TI-CMP-1157,Social Media,Working Women,14.0,"Instagram, Facebook, WhatsApp",97432.0,7601.0,3164.0,2313.0,1361049.625,104.14,4.65,Hindi,13.42,Tier 2 City Customers,2024-11-26,Profit
158,TI-CMP-1158,Social Media,Tier 2 City Customers,18.0,"WhatsApp, Facebook, Google",21360.0,2718.0,1053.0,696.0,217848.0,285.21,0.1,English,20.91,College Students,2024-12-31,Profit
159,TI-CMP-1159,Influencer,Youth,19.0,"Email, Facebook, WhatsApp",25213.0,1225.0,435.0,261.0,102834.0,628.21,-0.37,English,7.62,Working Women,2025-05-02,Loss
160,TI-CMP-1160,Paid Ads,Tier 2 City Customers,20.0,"YouTube, WhatsApp, Facebook",89205.0,3919.0,3706.0,1597.0,657964.0,69.92,4.89,Tamil,15.59,College Students,2025-04-12,Profit
161,TI-CMP-1161,Paid Ads,Tier 2 City Customers,12.0,WhatsApp,42946.0,1170.0,571.0,429.0,206778.0,500.27,-0.04,English,5.05,Premium Shoppers,2024-08-06,Loss
162,TI-CMP-1162,Email,Premium Shoppers,21.0,"WhatsApp, Facebook, Instagram",55833.0,1747.0,1000.0,347.0,86056.0,624.15,-0.6,Tamil,5.54,Youth,2024-08-16,Loss
163,TI-CMP-1163,Social Media,Premium Shoppers,23.0,"YouTube, Instagram, Google",50114.0,7339.0,3799.0,2664.0,1361049.625,208.7,1.45,Tamil,27.54,College Students,2025-04-02,Profit
164,TI-CMP-1164,Social Media,College Students,6.0,Google,79242.0,11498.0,5101.5,2742.5,1361049.625,44.94,8.335,Bengali,25.74,Tier 2 City Customers,2025-02-02,Profit
165,TI-CMP-1165,Influencer,Tier 2 City Customers,6.0,WhatsApp,50808.0,4849.0,1562.0,631.0,389958.0,94.75,5.52,Hindi,13.86,Youth,2024-11-20,Profit
166,TI-CMP-1166,Social Media,Tier 2 City Customers,14.0,"WhatsApp, YouTube",50167.0,5601.0,2837.0,1439.0,1002983.0,178.03,2.92,Hindi,19.69,Working Women,2025-01-03,Profit
167,TI-CMP-1167,SEO,Working Women,10.0,"Email, Instagram, WhatsApp",73023.0,3919.0,867.0,589.0,343976.0,290.29,1.01,Tamil,7.81,Premium Shoppers,2025-06-18,Profit
168,TI-CMP-1168,Email,Working Women,29.0,"Google, Instagram, WhatsApp",86119.0,12463.0,5101.5,2475.0,824175.0,43.7,6.62,Bengali,24.18,Youth,2025-01-23,Profit
170,TI-CMP-1170,Paid Ads,Tier 2 City Customers,25.0,"YouTube, Instagram, Email",86531.0,4468.0,1922.0,1472.0,356224.0,72.37,2.34,Tamil,9.09,Tier 2 City Customers,2025-01-08,Profit
171,TI-CMP-1171,Paid Ads,College Students,16.0,"WhatsApp, Email",55016.23549001948,3405.0,1594.0,494.0,191672.0,579.12,-0.33,English,6.12,Tier 2 City Customers,2024-09-26,Loss
172,TI-CMP-1172,Email,College Students,26.0,Email,83858.0,6614.0,2230.0,909.0,597213.0,170.07,2.86,Tamil,11.63,Working Women,2024-08-11,Profit
173,TI-CMP-1173,Social Media,College Students,6.0,"YouTube, WhatsApp, Instagram",43610.0,5152.0,1957.0,1544.0,359270.0,82.22,1.83,Bengali,19.84,Premium Shoppers,2024-12-11,Profit
174,TI-CMP-1174,Influencer,Premium Shoppers,30.0,Email,41205.0,4228.0,1414.0,866.0,359270.0,292.02,0.42,Bengali,15.79,College Students,2025-03-19,Profit
175,TI-CMP-1175,Influencer,Youth,17.522264750789567,"YouTube, Google, WhatsApp",45567.0,1147.0,523.0,263.0,140179.0,208.7,1.55,English,13.760886492146597,Working Women,2025-04-21,Profit
176,TI-CMP-1176,Influencer,College Students,15.0,"Google, Email, Instagram",18504.0,931.0,406.0,205.0,151905.0,743.81,-0.0,Tamil,13.760886492146597,Tier 2 City Customers,2025-02-26,Profit
177,TI-CMP-1177,Influencer,College Students,26.0,Google,29086.0,3245.0,1268.0,546.0,272454.0,208.7,1.39,Bengali,17.39,Tier 2 City Customers,2025-03-13,Profit
178,TI-CMP-1178,SEO,Working Women,15.0,WhatsApp,55016.23549001948,7130.0,3314.0,2387.0,1361049.625,87.4,5.52,Hindi,16.99,Youth,2024-12-19,Profit
179,TI-CMP-1179,SEO,College Students,15.0,Instagram,16987.0,1053.0,336.0,150.0,81450.0,850.34375,-0.36,Bengali,9.06,Tier 2 City Customers,2024-12-10,Loss
181,TI-CMP-1181,Email,Tier 2 City Customers,24.0,"Facebook, Instagram",19899.0,1704.0,559.0,419.0,104331.0,647.94,-0.62,Tamil,13.48,Working Women,2024-11-25,Loss
182,TI-CMP-1182,SEO,Tier 2 City Customers,9.0,Facebook,39378.0,5000.0,1194.0,579.0,162699.0,326.99,-0.14,English,13.760886492146597,Youth,2024-08-04,Loss
183,TI-CMP-1183,Email,Working Women,9.0,Google,24104.0,1273.0,426.0,301.0,159831.0,552.59,-0.04,Bengali,8.3,Working Women,2025-02-11,Loss
184,TI-CMP-1184,Social Media,Tier 2 City Customers,9.0,Instagram,91775.0,9941.0,5101.5,2742.5,1361049.625,22.28,8.335,Hindi,20.55,Premium Shoppers,2024-07-24,Profit
185,TI-CMP-1185,Influencer,Tier 2 City Customers,29.0,YouTube,69592.0,1682.0,1477.0,242.0,63646.0,821.2,-0.68,Bengali,3.26,Working Women,2024-09-15,Loss
186,TI-CMP-1186,SEO,Premium Shoppers,13.0,"Google, WhatsApp, YouTube",46249.0,3949.0,1365.0,940.0,420180.0,106.36,3.2,English,13.52,Youth,2025-05-12,Profit
187,TI-CMP-1187,Social Media,Tier 2 City Customers,24.0,"Email, YouTube",55016.23549001948,2902.0,1671.0,501.0,337674.0,460.01,0.47,Bengali,5.34,College Students,2025-05-23,Profit
188,TI-CMP-1188,Influencer,Working Women,10.0,"Email, Facebook, WhatsApp",78760.0,5575.0,1477.0,1825.0,529250.0,143.25,1.02,English,13.08,Youth,2025-02-11,Profit
189,TI-CMP-1189,Paid Ads,Working Women,12.0,"Facebook, YouTube, Instagram",58843.0,7295.0,4316.0,2238.0,1361049.625,40.11,8.335,Tamil,23.54,Youth,2025-02-15,Profit
190,TI-CMP-1190,Social Media,Tier 2 City Customers,17.522264750789567,"Google, Facebook",55016.23549001948,8530.0,4015.0,1548.0,444276.0,81.94,2.5,Bengali,20.93,Working Women,2024-07-24,Profit
191,TI-CMP-1191,SEO,Tier 2 City Customers,25.0,"YouTube, Instagram, WhatsApp",85258.0,7315.0,3585.0,1723.0,1361049.625,44.25,8.335,Hindi,14.81,Working Women,2025-03-21,Profit
193,TI-CMP-1193,Social Media,Premium Shoppers,21.0,Facebook,55016.23549001948,2933.0,1216.0,748.0,443564.0,75.02,6.9,Tamil,4.9,College Students,2025-02-05,Profit
194,TI-CMP-1194,Email,Youth,21.0,"Google, Instagram, Email",33613.0,2984.0,1717.0,1180.0,927480.0,151.99,4.17,English,17.5,Premium Shoppers,2024-10-31,Profit
195,TI-CMP-1195,Influencer,Working Women,17.522264750789567,"Google, Facebook",48521.0,5494.0,2123.0,1169.0,536571.0,181.99,1.52,Tamil,18.11,Youth,2025-04-12,Profit
196,TI-CMP-1196,Paid Ads,Working Women,16.0,"Google, WhatsApp, Facebook",45424.0,1350.0,493.0,183.0,132126.0,850.34375,-0.15,Bengali,4.46,Youth,2024-09-21,Loss
197,TI-CMP-1197,SEO,Working Women,25.0,"Google, Email, Instagram",78937.0,7797.0,1477.0,1085.0,736715.0,197.38,2.44,English,14.75,Premium Shoppers,2025-04-16,Profit
198,TI-CMP-1198,Email,Tier 2 City Customers,10.0,"YouTube, Google",62224.0,2052.0,1215.0,683.0,269102.0,208.7,0.89,Tamil,6.35,Premium Shoppers,2025-03-18,Profit
199,TI-CMP-1199,SEO,Youth,7.0,"YouTube, Instagram",78834.0,4398.0,1787.0,853.0,242252.0,328.38,-0.14,Bengali,8.93,Youth,2025-02-10,Loss
200,TI-CMP-1200,Paid Ads,Tier 2 City Customers,21.0,"Google, YouTube, Instagram",50615.0,3919.0,1374.0,1063.0,370987.0,142.58,1.45,Hindi,9.78,Tier 2 City Customers,2024-11-09,Profit
201,TI-CMP-1201,Paid Ads,College Students,30.0,"WhatsApp, Email, Instagram",15807.0,520.0,225.0,106.0,53318.0,850.34375,-0.41,Tamil,5.38,Working Women,2025-01-20,Loss
202,TI-CMP-1202,Email,Working Women,23.0,"Email, Google, Instagram",84395.0,3919.0,1363.0,961.0,495876.0,67.2,6.68,Tamil,8.22,Youth,2025-05-31,Profit
203,TI-CMP-1203,Social Media,College Students,29.0,Google,50941.0,7442.0,3630.0,2348.0,925112.0,60.79,5.48,English,26.34,Tier 2 City Customers,2025-03-22,Profit
204,TI-CMP-1204,Email,Youth,30.0,"Facebook, WhatsApp",17352.0,1254.0,346.0,115.0,48070.0,850.34375,-0.51,Tamil,9.88,College Students,2025-01-26,Loss
206,TI-CMP-1206,Paid Ads,Working Women,5.0,Google,24729.0,779.0,326.0,216.0,155952.0,850.34375,-0.15,Bengali,5.34,College Students,2024-10-29,Loss
207,TI-CMP-1207,Email,Working Women,8.0,WhatsApp,59979.0,2809.0,970.0,567.0,140049.0,355.15,-0.3,Bengali,7.25,Premium Shoppers,2025-02-20,Loss
208,TI-CMP-1208,Social Media,Working Women,9.0,WhatsApp,34278.0,2649.0,1375.0,528.0,359270.0,209.71,2.24,Hindi,13.28,Youth,2025-04-02,Profit
209,TI-CMP-1209,SEO,Working Women,17.0,WhatsApp,81275.0,6909.0,2699.0,1978.0,662630.0,81.14,3.13,Bengali,14.26,Working Women,2025-04-11,Profit
210,TI-CMP-1210,Email,Youth,25.0,YouTube,94116.0,8596.0,2342.0,826.0,653366.0,353.26,1.24,English,12.5,College Students,2025-01-03,Profit
211,TI-CMP-1211,SEO,College Students,7.0,WhatsApp,55016.23549001948,3919.0,752.0,335.0,115910.0,293.39,0.18,English,13.760886492146597,Youth,2024-07-04,Profit
212,TI-CMP-1212,Influencer,Working Women,21.0,"WhatsApp, Email",59221.0,8051.0,3639.0,2424.0,1361049.625,101.81,4.52,Bengali,23.83,Tier 2 City Customers,2024-12-30,Profit
213,TI-CMP-1213,Paid Ads,College Students,25.0,Email,94687.0,8028.0,1985.0,1348.0,1024480.0,155.72,3.88,English,12.0,Premium Shoppers,2024-08-03,Profit
214,TI-CMP-1214,Social Media,Youth,12.0,"Facebook, Instagram, WhatsApp",17041.0,399.0,144.0,56.0,11200.0,850.34375,-0.76,English,3.52,Premium Shoppers,2025-04-13,Loss
215,TI-CMP-1215,Paid Ads,College Students,28.0,"Google, Email, Instagram",36641.0,2950.0,1214.0,550.0,370700.0,323.26,1.09,Bengali,12.87,College Students,2025-03-22,Profit
217,TI-CMP-1217,Email,Youth,25.0,"WhatsApp, Email",44334.0,3919.0,1814.0,1314.0,1035432.0,64.32,8.335,Tamil,15.09,Premium Shoppers,2025-05-15,Profit
218,TI-CMP-1218,Email,Working Women,20.0,"Email, Instagram",79868.0,9858.0,5101.5,2378.0,1361049.625,55.38,8.335,English,21.77,Tier 2 City Customers,2024-08-06,Profit
219,TI-CMP-1219,Influencer,Youth,7.0,"YouTube, Google",19268.0,913.0,238.0,103.0,60976.0,850.34375,-0.3,English,6.51,Working Women,2024-07-03,Loss
222,TI-CMP-1222,Influencer,College Students,20.0,"YouTube, Google, WhatsApp",59470.0,3216.0,1117.0,713.0,256680.0,347.57,0.04,Tamil,13.760886492146597,Tier 2 City Customers,2025-04-22,Profit
223,TI-CMP-1223,Email,Premium Shoppers,10.0,Facebook,10148.0,1038.0,496.0,373.0,207015.0,312.01,0.78,Hindi,18.79,College Students,2025-02-18,Profit
224,TI-CMP-1224,Social Media,College Students,21.0,"WhatsApp, Email, Google",66826.0,2682.0,1285.0,937.0,359270.0,222.12,0.73,Hindi,7.34,Youth,2025-02-02,Profit
225,TI-CMP-1225,SEO,Tier 2 City Customers,20.0,Email,30514.0,1627.0,719.0,531.0,206028.0,396.05,-0.02,English,9.43,College Students,2024-12-22,Loss
226,TI-CMP-1226,Influencer,College Students,9.0,"Email, YouTube",14673.0,1618.0,507.0,396.0,156420.0,175.07,1.26,Bengali,17.18,Working Women,2024-08-09,Profit
227,TI-CMP-1227,Social Media,Youth,30.0,"Facebook, WhatsApp, YouTube",69054.0,3919.0,1126.0,442.0,96356.0,146.94,0.48,Hindi,8.85,Youth,2024-10-31,Profit
228,TI-CMP-1228,Social Media,Youth,20.0,"Instagram, Email",40129.0,5469.0,1462.0,476.0,108528.0,578.91,-0.61,Bengali,18.46,College Students,2025-05-06,Loss
229,TI-CMP-1229,Influencer,Youth,6.0,"Facebook, YouTube",88329.0,3869.0,1058.0,374.0,234872.0,517.91,0.21,Bengali,6.0,Youth,2025-03-11,Profit
230,TI-CMP-1230,Influencer,Premium Shoppers,7.0,WhatsApp,47583.0,6025.0,2775.0,1329.0,816006.0,71.5,7.59,Hindi,21.29,Tier 2 City Customers,2024-11-22,Profit
231,TI-CMP-1231,Paid Ads,Tier 2 City Customers,17.0,"Google, Facebook",30769.0,2737.0,657.0,518.0,270396.0,482.42,0.08,English,12.71,Tier 2 City Customers,2025-02-18,Profit
232,TI-CMP-1232,Influencer,Tier 2 City Customers,29.0,"Google, Instagram",87896.0,8373.0,2786.0,2117.0,683791.0,133.36,1.42,Hindi,15.1,Youth,2025-05-13,Profit
233,TI-CMP-1233,Social Media,Working Women,8.0,Instagram,94729.0,12799.0,3263.0,2345.0,1361049.625,109.92,4.28,Hindi,13.760886492146597,Working Women,2024-08-21,Profit
235,TI-CMP-1235,Email,Premium Shoppers,27.0,"YouTube, Facebook",70433.0,6186.0,1503.0,709.0,298489.0,234.59,0.79,Hindi,11.92,Working Women,2024-11-06,Profit
236,TI-CMP-1236,Email,Premium Shoppers,16.0,"YouTube, Email, WhatsApp",17796.0,3919.0,339.0,111.0,68487.0,850.34375,-0.27,Bengali,6.34,College Students,2025-05-17,Loss
237,TI-CMP-1237,Email,Premium Shoppers,8.0,Google,86313.0,9486.0,2762.0,2033.0,463524.0,25.95,7.79,Hindi,16.55,Working Women,2025-06-09,Profit
238,TI-CMP-1238,Influencer,Tier 2 City Customers,30.0,"Facebook, WhatsApp",75591.0,8579.0,2930.0,2183.0,1361049.625,103.54,5.02,English,18.11,Youth,2025-03-02,Profit
239,TI-CMP-1239,Social Media,College Students,24.0,"Email, WhatsApp",82798.0,2106.0,848.0,591.0,327414.0,178.59,2.1,Hindi,4.28,Premium Shoppers,2024-07-05,Profit
240,TI-CMP-1240,Email,Working Women,25.0,"Email, WhatsApp",63042.0,2162.0,548.0,381.0,161544.0,361.89,0.17,English,4.9,Youth,2024-12-03,Profit
241,TI-CMP-1241,SEO,Youth,6.0,"YouTube, Email, Instagram",42768.0,1528.0,694.0,489.0,164793.0,533.94,-0.37,Hindi,6.34,Premium Shoppers,2025-02-14,Loss
242,TI-CMP-1242,Influencer,Youth,25.0,"YouTube, Google, Instagram",43338.0,936.0,215.0,74.0,359270.0,850.34375,4.71,Hindi,2.83,Tier 2 City Customers,2024-12-28,Profit
243,TI-CMP-1243,Paid Ads,Premium Shoppers,24.0,"Instagram, YouTube",33020.0,801.0,207.0,146.0,46136.0,850.34375,-0.63,Bengali,3.49,Tier 2 City Customers,2024-08-16,Loss
244,TI-CMP-1244,Paid Ads,Premium Shoppers,26.0,Google,24520.0,523.0,120.0,57.0,35055.0,850.34375,-0.28,Bengali,2.85,Tier 2 City Customers,2024-08-16,Loss
245,TI-CMP-1245,SEO,Tier 2 City Customers,10.0,"Facebook, WhatsApp",63741.0,7085.0,1831.0,812.0,290696.0,223.23,0.6,Tamil,15.26,College Students,2025-03-03,Profit
246,TI-CMP-1246,Email,Working Women,20.0,"Facebook, WhatsApp",12487.0,1531.0,687.0,373.0,105186.0,623.66,-0.55,Bengali,20.75,Tier 2 City Customers,2025-01-04,Loss
247,TI-CMP-1247,Social Media,Tier 2 City Customers,18.0,"Email, YouTube, Facebook",82818.0,8052.0,4494.0,1757.0,627249.0,64.19,4.56,English,17.27,Working Women,2025-06-11,Profit
249,TI-CMP-1249,SEO,Working Women,20.0,"Email, WhatsApp",19167.0,3919.0,838.0,439.0,309495.0,569.16,0.24,Hindi,16.35,Premium Shoppers,2025-02-15,Profit
250,TI-CMP-1250,Paid Ads,Working Women,28.0,"YouTube, Facebook, Instagram",31815.0,4693.0,1854.0,1195.0,817380.0,138.61,3.93,Hindi,24.33,College Students,2025-04-06,Profit
251,TI-CMP-1251,SEO,Working Women,17.522264750789567,"Email, Instagram",58109.0,4334.0,1370.0,697.0,552721.0,189.02,3.2,Hindi,11.02,Youth,2024-09-18,Profit
253,TI-CMP-1253,Influencer,Youth,30.0,"Email, Facebook, YouTube",93029.0,4431.0,2160.0,1454.0,574330.0,149.45,1.64,Bengali,8.65,Working Women,2024-09-18,Profit
254,TI-CMP-1254,Social Media,Working Women,5.0,"Facebook, Instagram, WhatsApp",66832.0,7537.0,1477.0,1817.0,814016.0,138.82,2.23,Tamil,17.69,Youth,2025-03-11,Profit
255,TI-CMP-1255,Email,Tier 2 City Customers,29.0,Facebook,48017.0,967.0,398.0,146.0,78402.0,850.34375,-0.37,Hindi,3.15,Tier 2 City Customers,2024-08-15,Loss
256,TI-CMP-1256,Influencer,College Students,21.0,"Google, WhatsApp, YouTube",67669.0,7693.0,2939.0,907.0,185028.0,195.32,0.04,English,17.05,Youth,2024-10-26,Profit
257,TI-CMP-1257,Paid Ads,Working Women,24.0,Email,35784.0,1690.0,585.0,228.0,143640.0,850.34375,-0.26,English,6.99,Working Women,2024-11-03,Loss
258,TI-CMP-1258,Social Media,College Students,11.0,"Google, Instagram",60766.0,9070.0,5101.5,2117.0,785407.0,136.92,1.71,Hindi,27.17,Premium Shoppers,2024-09-19,Profit
259,TI-CMP-1259,Influencer,Premium Shoppers,17.0,Email,22262.0,1937.0,555.0,251.0,101404.0,850.34375,-0.52,Bengali,12.32,Working Women,2025-03-10,Loss
261,TI-CMP-1261,SEO,Tier 2 City Customers,17.0,"WhatsApp, Google, Instagram",67199.0,1895.0,982.0,564.0,303996.0,491.87,0.1,Hindi,5.12,Working Women,2024-09-21,Profit
262,TI-CMP-1262,Influencer,Tier 2 City Customers,26.0,"Google, YouTube",53748.0,2634.0,1184.0,407.0,140415.0,255.19,0.35,Tamil,7.86,Youth,2025-01-28,Profit
264,TI-CMP-1264,Paid Ads,College Students,9.0,"Instagram, Email, YouTube",36517.0,2980.0,1624.0,647.0,359270.0,416.33,0.33,Tamil,14.38,Tier 2 City Customers,2024-07-30,Profit
265,TI-CMP-1265,Influencer,Youth,27.0,"WhatsApp, Facebook, Instagram",17080.0,566.0,324.0,101.0,26664.0,850.34375,-0.69,Hindi,13.760886492146597,Tier 2 City Customers,2024-10-12,Loss
266,TI-CMP-1266,Social Media,Premium Shoppers,21.0,"Google, YouTube",60804.0,8461.0,1790.0,1175.0,706175.0,230.47,1.61,Hindi,18.79,Working Women,2024-07-10,Profit
267,TI-CMP-1267,Email,Working Women,15.0,"YouTube, Email, Instagram",93416.0,10505.0,5101.5,1891.0,491660.0,74.62,2.48,Tamil,20.01,Premium Shoppers,2025-02-11,Profit
269,TI-CMP-1269,Paid Ads,Working Women,19.0,"Email, WhatsApp",84064.0,3087.0,1477.0,485.0,359270.0,244.67,2.03,Bengali,5.2,Tier 2 City Customers,2025-01-23,Profit
270,TI-CMP-1270,SEO,College Students,14.0,"WhatsApp, YouTube",54655.0,7910.0,3034.0,2052.0,794124.0,102.87,2.76,Hindi,23.78,Tier 2 City Customers,2024-07-15,Profit
271,TI-CMP-1271,Paid Ads,College Students,9.0,"YouTube, Google, WhatsApp",20267.0,805.0,442.0,193.0,96114.0,850.34375,-0.41,Bengali,7.11,Premium Shoppers,2024-09-09,Loss
272,TI-CMP-1272,Influencer,Tier 2 City Customers,25.0,"Facebook, Email",52658.0,7782.0,2940.0,1078.0,612304.0,51.45,8.335,Tamil,22.41,Working Women,2025-03-21,Profit
273,TI-CMP-1273,Social Media,Tier 2 City Customers,16.0,Instagram,95237.0,7581.0,1596.0,549.0,216855.0,190.75,1.07,Tamil,10.21,Youth,2025-04-09,Profit
275,TI-CMP-1275,SEO,Premium Shoppers,15.0,Facebook,38565.0,5214.0,1372.0,876.0,471288.0,231.14,1.33,Bengali,19.35,Working Women,2024-09-15,Profit
276,TI-CMP-1276,Email,Premium Shoppers,27.0,"YouTube, Google, Facebook",95208.0,10876.0,3224.0,2187.0,1361049.625,131.91,3.72,English,17.11,Youth,2025-01-29,Profit
277,TI-CMP-1277,Influencer,Premium Shoppers,17.522264750789567,Google,46396.0,6681.0,2090.0,1513.0,359270.0,101.94,1.33,English,22.17,College Students,2025-05-10,Profit
278,TI-CMP-1278,Influencer,College Students,20.0,"Instagram, YouTube",33209.0,4759.0,1457.0,584.0,136072.0,218.25,0.07,Hindi,20.48,College Students,2024-10-04,Profit
279,TI-CMP-1279,SEO,Premium Shoppers,17.0,Email,64960.0,9580.0,4289.0,1986.0,619632.0,70.06,3.45,English,24.41,Premium Shoppers,2024-09-13,Profit
280,TI-CMP-1280,SEO,Premium Shoppers,28.0,WhatsApp,46076.0,3919.0,1528.0,912.0,209760.0,178.86,0.29,English,13.760886492146597,Premium Shoppers,2025-05-29,Profit
281,TI-CMP-1281,Paid Ads,Youth,27.0,YouTube,79551.0,8180.0,2223.0,1516.0,521504.0,78.95,3.36,Hindi,14.98,Youth,2025-05-29,Profit
282,TI-CMP-1282,SEO,College Students,28.0,YouTube,46812.0,2437.0,1069.0,323.0,133076.0,327.13,0.26,Tamil,8.18,Premium Shoppers,2025-01-02,Profit
283,TI-CMP-1283,Email,Tier 2 City Customers,30.0,WhatsApp,76681.0,8379.0,4593.0,777.0,1361049.625,28.03,8.335,Hindi,21.63,Youth,2025-03-06,Profit
284,TI-CMP-1284,SEO,Youth,13.0,Email,90479.0,7519.0,2515.0,1943.0,825775.0,57.82,6.35,Bengali,13.24,Youth,2025-02-27,Profit
285,TI-CMP-1285,Social Media,Working Women,17.522264750789567,"Facebook, Instagram",51238.0,2009.0,1003.0,310.0,237460.0,607.73,0.26,Hindi,6.48,Working Women,2024-12-11,Profit
286,TI-CMP-1286,Social Media,Tier 2 City Customers,22.0,"Instagram, Email",49502.0,6038.0,1707.0,1107.0,318816.0,165.55,0.74,Hindi,17.88,Youth,2025-04-03,Profit
287,TI-CMP-1287,SEO,Tier 2 City Customers,25.0,Facebook,16063.0,1834.0,671.0,397.0,206440.0,161.32,2.22,English,13.760886492146597,Working Women,2025-01-24,Profit
288,TI-CMP-1288,SEO,Youth,16.0,"Facebook, Google, WhatsApp",94828.0,10270.0,2631.0,883.0,522736.0,122.14,3.85,Tamil,14.54,Working Women,2024-09-23,Profit
289,TI-CMP-1289,Social Media,Working Women,25.0,"Email, Facebook",47065.0,4338.0,1093.0,490.0,140140.0,126.54,1.26,Hindi,12.58,Tier 2 City Customers,2024-10-09,Profit
290,TI-CMP-1290,Social Media,Tier 2 City Customers,30.0,"WhatsApp, Instagram, Google",13828.0,338.0,129.0,73.0,35624.0,850.34375,-0.43,Bengali,3.91,College Students,2025-01-31,Loss
292,TI-CMP-1292,Email,Working Women,10.0,Facebook,29559.0,1827.0,967.0,513.0,228798.0,420.39,0.06,Bengali,11.19,Tier 2 City Customers,2025-03-21,Profit
293,TI-CMP-1293,Influencer,Tier 2 City Customers,8.0,Email,94331.0,12350.0,2989.0,1263.0,263967.0,108.6,0.92,Hindi,13.760886492146597,College Students,2025-03-27,Profit
294,TI-CMP-1294,Social Media,Youth,14.0,"WhatsApp, Google, Email",39382.0,5586.0,1451.0,927.0,707301.0,295.98,1.58,Bengali,20.22,College Students,2024-11-05,Profit
295,TI-CMP-1295,Influencer,Tier 2 City Customers,10.0,Google,33104.0,2272.0,563.0,344.0,200552.0,214.83,1.71,English,9.6,Working Women,2025-04-14,Profit
296,TI-CMP-1296,Influencer,Premium Shoppers,21.0,"Facebook, Instagram",64901.0,5513.0,3060.0,1723.0,1078598.0,123.32,4.08,Hindi,15.86,College Students,2024-12-05,Profit
297,TI-CMP-1297,Email,Premium Shoppers,24.0,"WhatsApp, Email, Instagram",35371.0,1464.0,338.0,245.0,359270.0,353.09,3.15,Bengali,5.79,College Students,2024-11-05,Profit
298,TI-CMP-1298,Social Media,Tier 2 City Customers,10.0,Google,53696.0,1399.0,468.0,225.0,154800.0,850.34375,-0.19,Hindi,3.9,Premium Shoppers,2024-12-15,Loss
299,TI-CMP-1299,Email,Premium Shoppers,21.0,YouTube,22251.0,658.0,278.0,94.0,34122.0,850.34375,-0.57,Tamil,4.63,Working Women,2024-08-06,Loss
300,TI-CMP-1300,SEO,Premium Shoppers,9.0,"Google, Facebook",93837.0,7417.0,3926.0,1530.0,616590.0,208.7,0.93,Tamil,13.72,Youth,2024-12-29,Profit
301,TI-CMP-1301,Influencer,Youth,20.0,"WhatsApp, Email",60277.0,2863.0,1284.0,810.0,274590.0,134.5,1.52,English,8.22,College Students,2025-01-19,Profit
302,TI-CMP-1302,SEO,College Students,20.0,"YouTube, Facebook, Email",83682.0,7015.0,1812.0,1179.0,606006.0,119.88,3.29,Tamil,11.96,Premium Shoppers,2025-02-05,Profit
303,TI-CMP-1303,SEO,Premium Shoppers,18.0,WhatsApp,65451.0,4009.0,1739.0,1240.0,348440.0,65.97,3.26,Hindi,10.68,College Students,2024-07-27,Profit
304,TI-CMP-1304,Email,College Students,12.0,"Google, Email",28778.0,732.0,382.0,289.0,184382.0,850.34375,-0.25,English,4.88,Youth,2025-04-03,Loss
306,TI-CMP-1306,Email,Youth,7.0,Facebook,88458.0,5802.0,2594.0,1044.0,468756.0,219.98,1.04,English,10.67,Premium Shoppers,2025-02-01,Profit
307,TI-CMP-1307,Email,Youth,26.0,"YouTube, Email",87401.0,3919.0,1199.0,559.0,121303.0,208.7,0.04,Bengali,5.46,College Students,2025-04-20,Profit
309,TI-CMP-1309,Social Media,Tier 2 City Customers,29.0,"Facebook, YouTube, Instagram",72307.0,5213.0,2560.0,1241.0,838916.0,225.78,1.99,Tamil,12.47,Tier 2 City Customers,2025-05-05,Profit
310,TI-CMP-1310,Social Media,College Students,10.0,YouTube,71959.0,1741.0,918.0,723.0,532851.0,127.61,4.78,Bengali,4.7,Youth,2024-08-24,Profit
311,TI-CMP-1311,SEO,Tier 2 City Customers,28.0,"YouTube, Email",14331.0,446.0,178.0,90.0,31050.0,664.97,-0.48,Tamil,4.98,Tier 2 City Customers,2024-07-08,Loss
