,Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date,ROI_Flag
158,NY-CMP-1158,Social Media,Premium Shoppers,9.0,Instagram,90608.0,4315.0,1453.0,798.0,359832.0,278.28,0.62,Bengali,13.781462901942962,College Students,2025-04-11,Profit
160,NY-CMP-1160,Paid Ads,Tier 2 City Customers,30.0,"YouTube, Instagram, Email",63757.0,7705.0,2853.0,2135.0,1370861.875,121.85,4.27,Bengali,19.91,Working Women,2024-07-30,Profit
161,NY-CMP-1161,Social Media,Working Women,30.0,"Email, Facebook, Instagram",11624.0,517.0,212.0,107.0,359832.0,602.61,4.58,Tamil,7.19,College Students,2025-04-15,Profit
162,NY-CMP-1162,Influencer,College Students,14.0,"Instagram, YouTube",80088.0,8372.0,4336.0,1362.0,659208.0,164.45,1.94,Hindi,17.57,Working Women,2025-06-06,Profit
163,NY-CMP-1163,Email,Tier 2 City Customers,22.0,Google,19512.0,1861.0,467.0,154.0,69454.0,749.47,-0.4,Tamil,12.72,College Students,2025-06-06,Loss
164,NY-CMP-1164,SEO,Youth,17.0,Email,88983.0,3681.0,1549.0,1150.0,326600.0,259.94,0.09,Hindi,7.17,Working Women,2025-03-31,Profit
165,NY-CMP-1165,Social Media,College Students,7.0,"Facebook, Google, WhatsApp",17111.0,1661.0,476.0,293.0,359832.0,859.24,0.43,Tamil,14.2,Working Women,2024-07-17,Profit
166,NY-CMP-1166,SEO,College Students,24.0,"Email, YouTube, Facebook",34872.0,2630.0,1328.0,742.0,389550.0,288.64,0.82,English,13.781462901942962,College Students,2025-04-21,Profit
167,NY-CMP-1167,Paid Ads,Tier 2 City Customers,10.0,Email,25223.0,1517.0,427.0,205.0,151495.0,859.24,-0.14,Bengali,8.52,Premium Shoppers,2025-03-19,Loss
168,NY-CMP-1168,Social Media,College Students,24.0,"Instagram, Google",48451.0,4172.0,1639.0,744.0,575856.0,194.41,2.98,English,13.53,Tier 2 City Customers,2024-08-23,Profit
169,NY-CMP-1169,Influencer,College Students,8.0,WhatsApp,65218.0,3095.0,1207.0,605.0,203280.0,157.55,1.13,Tamil,7.52,Youth,2025-03-30,Profit
170,NY-CMP-1170,SEO,Youth,14.0,"Instagram, YouTube, WhatsApp",67143.0,6270.0,1563.0,996.0,367524.0,172.55,1.14,English,13.781462901942962,College Students,2025-04-13,Profit
171,NY-CMP-1171,Paid Ads,College Students,15.0,"Email, YouTube, Google",52106.0,6537.0,3340.0,2149.0,530803.0,87.02,1.84,Bengali,23.08,Tier 2 City Customers,2025-06-14,Profit
172,NY-CMP-1172,SEO,Premium Shoppers,16.0,"Google, WhatsApp, YouTube",47178.0,5999.0,1619.0,787.0,208555.0,108.26,1.45,English,17.82,Working Women,2024-09-05,Profit
173,NY-CMP-1173,Social Media,College Students,20.0,"WhatsApp, Instagram",36818.0,4147.0,1962.0,821.0,605077.0,285.43,1.58,English,18.82,Premium Shoppers,2024-10-30,Profit
174,NY-CMP-1174,Influencer,Tier 2 City Customers,29.0,"Email, Instagram, Facebook",43779.0,6115.0,2546.0,830.0,486380.0,147.54,2.97,Hindi,21.68,Premium Shoppers,2025-01-06,Profit
175,NY-CMP-1175,Email,Premium Shoppers,24.0,"Google, Email",86278.0,8468.0,2627.0,894.0,313794.0,209.55,0.68,Bengali,13.9,Working Women,2025-01-06,Profit
176,NY-CMP-1176,Social Media,Premium Shoppers,21.0,"YouTube, WhatsApp",76182.0,5221.0,1153.0,369.0,359832.0,457.74,1.13,Tamil,8.85,Youth,2025-05-27,Profit
177,NY-CMP-1177,SEO,Working Women,6.0,"WhatsApp, Instagram, Email",19321.0,2135.0,842.0,668.0,315296.0,288.51,0.64,English,18.87,Tier 2 City Customers,2025-05-31,Profit
178,NY-CMP-1178,Social Media,Working Women,11.0,Instagram,84073.0,8987.0,2501.0,1391.0,299065.0,200.36,0.07,Tamil,15.32,Youth,2025-02-03,Profit
179,NY-CMP-1179,Paid Ads,College Students,12.0,WhatsApp,65938.0,3288.0,787.0,503.0,308842.0,584.84,0.05,Bengali,6.94,Working Women,2024-11-14,Profit
180,NY-CMP-1180,Email,Working Women,15.0,"Email, Instagram",74125.0,2515.0,789.0,398.0,280988.0,169.17,3.17,Hindi,4.99,Premium Shoppers,2025-03-05,Profit
181,NY-CMP-1181,SEO,Working Women,14.0,"YouTube, Facebook, WhatsApp",25506.0,1598.0,642.0,445.0,208260.0,621.85,-0.25,Hindi,10.53,Working Women,2025-04-07,Loss
182,NY-CMP-1182,Email,Tier 2 City Customers,9.0,"Email, Facebook, WhatsApp",10381.0,1025.0,243.0,165.0,96690.0,859.24,-0.32,Tamil,13.8,College Students,2025-04-07,Loss
183,NY-CMP-1183,Email,Premium Shoppers,6.0,WhatsApp,90785.0,7279.0,3900.0,2596.0,1056572.0,43.42,8.37,Hindi,15.17,Working Women,2024-12-31,Profit
184,NY-CMP-1184,Email,Youth,25.0,"Facebook, YouTube, Email",60728.0,6390.0,3134.0,1810.0,1134870.0,110.2,4.69,Tamil,18.66,College Students,2025-02-27,Profit
186,NY-CMP-1186,Email,Premium Shoppers,20.0,"Email, YouTube",97242.0,12975.875,3371.0,778.0,824733.0,26.59,8.46,Bengali,20.01,Premium Shoppers,2024-09-20,Profit
187,NY-CMP-1187,SEO,Premium Shoppers,24.0,"Email, Google",90982.0,3250.0,1622.0,1245.0,750735.0,142.18,3.24,English,6.72,Tier 2 City Customers,2025-02-03,Profit
188,NY-CMP-1188,Paid Ads,Working Women,26.0,"Google, YouTube, Facebook",32842.0,4033.0,1838.0,1444.0,1121988.0,191.29,3.06,Tamil,22.27,Tier 2 City Customers,2024-11-29,Profit
189,NY-CMP-1189,Social Media,Youth,28.0,"Google, Email, YouTube",32021.0,3377.0,1323.0,474.0,179172.0,395.56,-0.04,Tamil,16.16,Premium Shoppers,2025-05-05,Loss
190,NY-CMP-1190,SEO,Youth,15.0,YouTube,36796.0,1581.0,774.0,302.0,89392.0,638.87,-0.54,English,7.22,College Students,2024-11-16,Loss
191,NY-CMP-1191,Email,College Students,9.0,"Google, WhatsApp",55119.386698247275,1029.0,579.0,357.0,359832.0,684.03,0.47,Bengali,15.49,Tier 2 City Customers,2025-06-07,Profit
192,NY-CMP-1192,Social Media,Working Women,21.0,Email,84359.0,11028.0,3084.0,1901.0,1186224.0,40.64,8.46,Tamil,13.781462901942962,Youth,2025-05-17,Profit
193,NY-CMP-1193,Social Media,Working Women,9.0,"WhatsApp, YouTube, Facebook",52151.0,4951.0,1155.0,718.0,464546.0,255.1,1.54,Bengali,13.09,College Students,2025-04-18,Profit
194,NY-CMP-1194,Paid Ads,Premium Shoppers,7.0,"Email, Instagram",99006.0,12975.875,5095.0,2649.0,1370861.875,22.58,8.46,English,22.1,Premium Shoppers,2025-05-27,Profit
195,NY-CMP-1195,Influencer,College Students,9.0,Google,16548.0,1532.0,717.0,778.0,111100.0,231.54,-0.38,Tamil,16.64,Tier 2 City Customers,2025-02-22,Loss
196,NY-CMP-1196,SEO,College Students,16.0,Facebook,82471.0,5797.0,3251.0,1940.0,1369640.0,101.63,5.95,English,13.32,Tier 2 City Customers,2025-05-30,Profit
197,NY-CMP-1197,Social Media,Working Women,13.0,"Email, Google, WhatsApp",74621.0,4124.0,1052.0,353.0,110489.0,414.62,-0.25,English,13.781462901942962,Youth,2024-08-29,Loss
198,NY-CMP-1198,Paid Ads,Premium Shoppers,12.0,"Google, Instagram",60166.0,7720.0,3135.0,1375.0,723250.0,184.29,1.85,Tamil,20.33,Youth,2025-05-11,Profit
199,NY-CMP-1199,Influencer,Working Women,14.0,Instagram,23232.0,1381.0,498.0,269.0,101413.0,859.24,-0.56,Tamil,9.25,Working Women,2025-05-11,Loss
200,NY-CMP-1200,Influencer,Youth,14.0,"YouTube, Email",61590.0,3296.0,700.0,331.0,241299.0,606.17,0.2,English,7.03,Youth,2025-02-28,Profit
201,NY-CMP-1201,SEO,Tier 2 City Customers,25.0,Instagram,45557.0,3992.0,1691.0,995.0,584065.0,291.77,1.01,Tamil,14.66,Tier 2 City Customers,2025-03-09,Profit
202,NY-CMP-1202,Influencer,Working Women,20.0,Google,75362.0,3909.0,1054.0,805.0,509565.0,355.08,0.78,Hindi,5.4,Working Women,2025-03-09,Profit
203,NY-CMP-1203,Paid Ads,Working Women,5.0,Instagram,18060.0,1179.0,300.0,778.0,23504.0,859.24,-0.96,English,8.82,Working Women,2024-07-29,Loss
204,NY-CMP-1204,SEO,College Students,26.0,"Instagram, Email",64756.0,8778.0,2316.0,1252.0,373096.0,85.43,2.49,Hindi,19.07,College Students,2024-08-24,Profit
205,NY-CMP-1205,Paid Ads,Premium Shoppers,7.0,"YouTube, Email, Instagram",80324.0,5248.0,2799.0,1801.0,506081.0,35.88,6.83,English,12.26,College Students,2025-01-21,Profit
206,NY-CMP-1206,SEO,Youth,25.0,WhatsApp,87064.0,3404.0,1029.0,342.0,144666.0,375.62,0.13,Hindi,5.48,Premium Shoppers,2025-04-14,Profit
207,NY-CMP-1207,Social Media,College Students,27.0,Facebook,83040.0,4982.0,1900.0,1479.0,535398.0,130.18,1.78,Tamil,10.07,Youth,2024-10-31,Profit
208,NY-CMP-1208,Paid Ads,Working Women,30.0,"Instagram, WhatsApp, Google",43489.0,1996.0,1016.0,587.0,142641.0,379.31,-0.36,Hindi,8.28,Youth,2024-09-06,Loss
209,NY-CMP-1209,Influencer,Tier 2 City Customers,14.0,"YouTube, WhatsApp, Instagram",63461.0,1321.0,748.0,494.0,359832.0,499.56,0.46,Tamil,4.04,Working Women,2025-04-26,Profit
210,NY-CMP-1210,Paid Ads,Working Women,21.0,"Email, Facebook, Instagram",98384.0,12975.875,3339.0,1900.0,1003200.0,147.05,2.59,Bengali,18.75,Tier 2 City Customers,2025-02-24,Profit
211,NY-CMP-1211,Paid Ads,College Students,13.0,Google,73082.0,2876.0,1648.0,1153.0,726390.0,142.95,3.41,Hindi,7.77,Youth,2024-09-09,Profit
212,NY-CMP-1212,Social Media,Premium Shoppers,17.0,WhatsApp,17785.0,1035.0,373.0,284.0,59072.0,258.37,-0.19,Bengali,9.51,Tier 2 City Customers,2025-04-13,Loss
213,NY-CMP-1213,Paid Ads,Youth,19.0,"Facebook, Instagram",58685.0,7497.0,3204.0,778.0,359832.0,171.2,1.7,Bengali,13.781462901942962,Premium Shoppers,2024-07-29,Profit
214,NY-CMP-1214,Social Media,College Students,23.0,"Facebook, Email",69000.0,7302.0,2144.0,1012.0,713460.0,216.59,2.25,Hindi,15.16,Tier 2 City Customers,2024-07-24,Profit
215,NY-CMP-1215,Paid Ads,Tier 2 City Customers,9.0,Google,99825.0,11114.0,2938.0,1557.0,326970.0,119.84,0.75,Bengali,15.64,Premium Shoppers,2024-11-01,Profit
216,NY-CMP-1216,Social Media,Working Women,8.0,Google,71554.0,1805.0,579.0,460.0,315100.0,448.44,0.53,Bengali,3.97,Premium Shoppers,2025-02-08,Profit
217,NY-CMP-1217,Social Media,Premium Shoppers,16.0,"Instagram, YouTube",51553.0,1928.0,775.0,394.0,171390.0,672.55,-0.35,Hindi,6.01,Working Women,2025-01-15,Loss
218,NY-CMP-1218,Email,College Students,16.0,Facebook,33617.0,715.0,218.0,140.0,82600.0,521.24,0.13,English,3.19,College Students,2024-09-27,Profit
219,NY-CMP-1219,Paid Ads,Premium Shoppers,17.444507737586633,Instagram,58254.0,7884.0,2976.0,2182.0,1228466.0,61.71,8.12,Bengali,22.39,Premium Shoppers,2024-09-15,Profit
221,NY-CMP-1221,Influencer,Tier 2 City Customers,17.444507737586633,"YouTube, Email, Google",28660.0,1539.0,351.0,120.0,40200.0,859.24,-0.61,Bengali,7.01,Youth,2025-02-25,Loss
224,NY-CMP-1224,Influencer,Tier 2 City Customers,13.0,"Facebook, Google, WhatsApp",44442.0,5786.0,1313.0,784.0,164640.0,87.93,1.39,Bengali,17.74,Premium Shoppers,2024-09-15,Profit
225,NY-CMP-1225,SEO,Tier 2 City Customers,11.0,"Email, YouTube",73140.0,4538.0,1670.0,1298.0,359832.0,89.19,2.11,Hindi,10.26,Working Women,2024-09-27,Profit
226,NY-CMP-1226,Influencer,Working Women,17.444507737586633,"Facebook, Instagram, YouTube",76252.0,10884.0,3263.0,1005.0,454260.0,195.78,1.31,Bengali,19.87,Premium Shoppers,2024-07-17,Profit
227,NY-CMP-1227,SEO,Tier 2 City Customers,30.0,"Email, WhatsApp, Facebook",99718.0,12975.875,5095.0,2800.375,1370861.875,12.27,8.46,English,28.75,College Students,2024-10-17,Profit
228,NY-CMP-1228,Social Media,Working Women,22.0,"Google, Instagram, Email",37252.0,796.0,167.0,129.0,69531.0,859.24,-0.37,Bengali,2.93,Youth,2024-11-13,Loss
229,NY-CMP-1229,Influencer,Working Women,18.0,Google,51202.0,3810.0,1914.0,709.0,220499.0,378.23,-0.18,Hindi,12.56,Working Women,2025-05-22,Loss
231,NY-CMP-1231,Social Media,Youth,13.0,WhatsApp,19531.0,2269.0,982.0,371.0,285670.0,216.17,2.56,Hindi,18.54,College Students,2024-08-14,Profit
232,NY-CMP-1232,Paid Ads,Working Women,17.444507737586633,"Facebook, Google, Email",99935.0,3194.0,788.0,424.0,114056.0,309.29,-0.13,English,4.41,Youth,2024-12-19,Loss
233,NY-CMP-1233,Social Media,College Students,9.0,Email,94001.0,12169.0,3150.0,967.0,703009.0,123.04,4.91,Hindi,17.33,Premium Shoppers,2024-09-04,Profit
234,NY-CMP-1234,Influencer,Youth,28.0,"WhatsApp, Email",24636.0,2511.0,1460.0,1064.0,677768.0,278.38,1.29,English,20.44,Working Women,2024-07-18,Profit
235,NY-CMP-1235,Influencer,Working Women,6.0,"Instagram, Facebook, Google",55021.0,6860.0,3744.0,1344.0,1024128.0,124.11,5.14,Tamil,21.72,Youth,2025-02-15,Profit
236,NY-CMP-1236,Influencer,College Students,8.0,"Email, Facebook, YouTube",61797.0,7760.0,3214.0,1122.0,866184.0,207.23,2.73,Bengali,19.57,Premium Shoppers,2024-11-03,Profit
237,NY-CMP-1237,Paid Ads,Working Women,26.0,"Google, Instagram",37899.0,2425.0,1479.0,227.0,140740.0,802.49,-0.23,Tamil,8.57,College Students,2025-02-17,Loss
238,NY-CMP-1238,Social Media,Premium Shoppers,5.0,"WhatsApp, Email, Google",84881.0,8195.0,3269.0,1135.0,676460.0,145.98,3.08,English,14.84,College Students,2025-06-03,Profit
239,NY-CMP-1239,Paid Ads,College Students,21.0,"Facebook, WhatsApp",64992.0,3909.0,2897.0,1523.0,388365.0,86.54,1.95,English,16.45,Working Women,2024-07-22,Profit
240,NY-CMP-1240,Paid Ads,Youth,25.0,"Facebook, Google",84708.0,3733.0,1601.0,1059.0,321936.0,55.26,4.5,Tamil,7.55,Working Women,2025-05-18,Profit
241,NY-CMP-1241,Social Media,College Students,30.0,Google,28592.0,3655.0,1453.0,842.0,261020.0,293.65,0.06,Tamil,13.781462901942962,Working Women,2024-11-17,Profit
242,NY-CMP-1242,Paid Ads,Working Women,20.0,Email,56474.0,1315.0,1479.0,475.0,162450.0,207.23,0.65,Tamil,4.52,Premium Shoppers,2024-11-17,Profit
243,NY-CMP-1243,Paid Ads,Premium Shoppers,7.0,"Google, Facebook, Instagram",70498.0,8059.0,3823.0,2157.0,832602.0,68.68,4.62,Tamil,19.91,College Students,2025-02-10,Profit
244,NY-CMP-1244,Paid Ads,College Students,19.0,"Instagram, WhatsApp",14170.0,1123.0,228.0,100.0,52200.0,859.24,-0.39,Tamil,10.24,Tier 2 City Customers,2024-08-21,Loss
245,NY-CMP-1245,Social Media,Premium Shoppers,30.0,"YouTube, Instagram",35819.0,2513.0,1247.0,544.0,111520.0,324.24,-0.37,Bengali,12.02,Premium Shoppers,2025-01-06,Loss
246,NY-CMP-1246,Paid Ads,Working Women,12.0,"WhatsApp, Instagram",44138.0,5531.0,1679.0,562.0,159046.0,399.45,-0.29,Tamil,17.61,Youth,2024-08-03,Loss
247,NY-CMP-1247,Paid Ads,Working Women,11.0,"WhatsApp, YouTube, Instagram",60321.0,2514.0,527.0,339.0,213231.0,279.59,1.25,Hindi,5.6,College Students,2025-02-19,Profit
248,NY-CMP-1248,Paid Ads,Tier 2 City Customers,6.0,"YouTube, Instagram, WhatsApp",51089.0,2937.0,1760.0,1348.0,624124.0,94.97,3.88,Tamil,11.83,Premium Shoppers,2024-09-23,Profit
249,NY-CMP-1249,Influencer,Premium Shoppers,6.0,Email,74805.0,9095.0,2883.0,1924.0,463684.0,50.52,3.77,Bengali,18.58,Premium Shoppers,2025-02-12,Profit
250,NY-CMP-1250,Influencer,Youth,18.0,"WhatsApp, Facebook",35779.0,5225.0,2594.0,856.0,259368.0,194.53,0.56,Tamil,13.781462901942962,Working Women,2025-06-07,Profit
251,NY-CMP-1251,Influencer,Youth,23.0,"Email, Instagram",17685.0,3909.0,539.0,409.0,116974.0,280.19,0.02,English,12.5,Premium Shoppers,2024-09-23,Profit
252,NY-CMP-1252,Influencer,Working Women,17.444507737586633,WhatsApp,33664.0,3909.0,1491.0,1113.0,459669.0,57.37,6.2,English,16.11,College Students,2025-04-04,Profit
254,NY-CMP-1254,Paid Ads,College Students,21.0,"Facebook, YouTube, Instagram",48777.0,2423.0,1387.0,912.0,694032.0,159.35,3.78,English,9.68,Tier 2 City Customers,2025-03-21,Profit
255,NY-CMP-1255,Paid Ads,Premium Shoppers,7.0,YouTube,20894.0,477.0,193.0,141.0,42441.0,492.89,-0.39,Bengali,3.88,Tier 2 City Customers,2025-03-21,Loss
256,NY-CMP-1256,Paid Ads,Tier 2 City Customers,6.0,Google,53119.0,6159.0,2300.0,1204.0,255248.0,213.16,-0.01,Tamil,13.781462901942962,Working Women,2024-10-05,Loss
257,NY-CMP-1257,Paid Ads,Premium Shoppers,6.0,Instagram,92447.0,4234.0,1240.0,974.0,319472.0,270.14,0.21,Tamil,6.97,College Students,2025-02-19,Profit
258,NY-CMP-1258,SEO,College Students,11.0,"Facebook, WhatsApp",49248.0,1949.0,1026.0,499.0,286925.0,387.99,0.48,Tamil,7.05,Working Women,2025-03-24,Profit
259,NY-CMP-1259,Influencer,Premium Shoppers,7.0,"WhatsApp, YouTube, Google",94671.0,9175.0,4410.0,2499.0,1370861.875,52.78,8.46,English,16.99,College Students,2024-12-14,Profit
260,NY-CMP-1260,Influencer,Working Women,21.0,"Google, YouTube, Facebook",89990.0,3505.0,1793.0,1074.0,751800.0,259.5,1.7,Tamil,7.08,Youth,2024-10-27,Profit
261,NY-CMP-1261,Influencer,Premium Shoppers,8.0,"Google, Facebook",92236.0,6138.0,1396.0,633.0,446898.0,417.98,0.69,Bengali,8.85,Working Women,2024-10-09,Profit
262,NY-CMP-1262,Email,College Students,10.0,"WhatsApp, Google, Instagram",85818.0,2392.0,1112.0,590.0,340430.0,328.28,0.76,Hindi,4.77,College Students,2024-10-09,Profit
263,NY-CMP-1263,Paid Ads,Youth,13.0,"WhatsApp, Google",91560.0,10243.0,2457.0,1139.0,271082.0,236.57,0.01,English,15.11,Premium Shoppers,2024-10-09,Profit
264,NY-CMP-1264,Email,Premium Shoppers,8.0,WhatsApp,56231.0,3442.0,1021.0,492.0,297168.0,499.85,0.21,Hindi,8.81,Tier 2 City Customers,2025-02-25,Profit
265,NY-CMP-1265,Influencer,Working Women,9.0,"Google, YouTube, WhatsApp",48559.0,3909.0,766.0,326.0,149634.0,207.23,1.21,Hindi,7.77,Tier 2 City Customers,2024-07-27,Profit
266,NY-CMP-1266,Social Media,Tier 2 City Customers,11.0,"Email, Facebook, YouTube",39008.0,1024.0,417.0,282.0,170610.0,208.64,1.9,English,4.42,Working Women,2025-02-23,Profit
267,NY-CMP-1267,Email,Tier 2 City Customers,16.0,"Instagram, Facebook",85319.0,5490.0,3051.0,1666.0,982940.0,35.63,8.46,Tamil,11.96,Premium Shoppers,2024-09-19,Profit
268,NY-CMP-1268,Paid Ads,Premium Shoppers,16.0,"Facebook, WhatsApp",83312.0,7037.0,3321.0,2489.0,569981.0,37.95,5.03,English,15.42,Working Women,2025-04-09,Profit
269,NY-CMP-1269,Email,College Students,22.0,"WhatsApp, Facebook",67078.0,4522.0,1999.0,1516.0,591240.0,122.57,2.18,Hindi,11.98,Youth,2025-02-15,Profit
270,NY-CMP-1270,Email,Youth,14.0,YouTube,60317.0,2337.0,924.0,356.0,86152.0,607.23,-0.6,English,6.0,Premium Shoppers,2024-09-25,Loss
271,NY-CMP-1271,SEO,Youth,10.0,"WhatsApp, YouTube, Facebook",20630.0,2351.0,767.0,456.0,153216.0,207.23,0.62,Bengali,17.32,Working Women,2025-04-15,Profit
272,NY-CMP-1272,Paid Ads,College Students,19.0,"WhatsApp, Instagram, Email",20872.0,3909.0,716.0,430.0,178450.0,578.21,-0.28,Hindi,18.08,College Students,2025-02-23,Loss
273,NY-CMP-1273,SEO,Youth,24.0,"Email, WhatsApp, Facebook",98542.0,12975.875,4936.0,1982.0,1370861.875,48.07,8.46,English,20.6,College Students,2024-08-08,Profit
274,NY-CMP-1274,Paid Ads,Working Women,13.0,WhatsApp,52848.0,3450.0,1531.0,1131.0,230724.0,123.84,0.65,English,11.57,Working Women,2025-04-17,Profit
275,NY-CMP-1275,Influencer,Working Women,17.444507737586633,"Google, YouTube",46658.0,3641.0,1972.0,952.0,482664.0,112.75,3.5,Hindi,14.07,Premium Shoppers,2024-08-19,Profit
276,NY-CMP-1276,Influencer,Tier 2 City Customers,19.0,"Instagram, WhatsApp, YouTube",55119.386698247275,1253.0,514.0,336.0,206976.0,474.07,0.3,English,4.56,Youth,2024-09-05,Profit
277,NY-CMP-1277,Email,Working Women,29.0,"WhatsApp, Instagram",64268.0,8323.0,2092.0,854.0,533750.0,211.58,1.95,Bengali,17.53,College Students,2024-07-27,Profit
278,NY-CMP-1278,Paid Ads,Youth,9.0,"WhatsApp, Instagram, Email",57787.0,6946.0,3076.0,778.0,1370861.875,113.15,8.46,English,20.63,College Students,2024-07-27,Profit
279,NY-CMP-1279,Social Media,Tier 2 City Customers,12.0,YouTube,29025.0,3970.0,1528.0,715.0,536965.0,165.11,3.55,Bengali,21.41,Youth,2024-10-12,Profit
280,NY-CMP-1280,Paid Ads,Working Women,10.0,"Facebook, WhatsApp, YouTube",30927.0,3232.0,1551.0,621.0,170775.0,428.9,-0.36,English,17.47,College Students,2024-09-21,Loss
281,NY-CMP-1281,Paid Ads,College Students,20.0,WhatsApp,93254.0,12975.875,4712.0,2576.0,1370861.875,207.23,1.57,Hindi,21.79,Tier 2 City Customers,2024-09-06,Profit
282,NY-CMP-1282,Email,College Students,25.0,"WhatsApp, Instagram",56016.0,3091.0,1486.0,1135.0,500535.0,201.94,1.18,Bengali,10.2,College Students,2024-12-07,Profit
283,NY-CMP-1283,Email,Tier 2 City Customers,13.0,"YouTube, Instagram, Facebook",19220.0,1653.0,651.0,282.0,112518.0,859.24,-0.54,Tamil,13.45,Tier 2 City Customers,2024-11-05,Loss
284,NY-CMP-1284,Influencer,College Students,24.0,"Google, Facebook, WhatsApp",35278.0,3716.0,1618.0,730.0,182500.0,85.94,1.91,Hindi,17.19,Premium Shoppers,2024-09-01,Profit
285,NY-CMP-1285,Paid Ads,College Students,27.0,"Google, YouTube",34854.0,3390.0,1406.0,686.0,216776.0,266.54,0.19,Hindi,15.73,Premium Shoppers,2024-11-01,Profit
286,NY-CMP-1286,Email,Working Women,11.0,"Facebook, Google",35580.0,5336.0,2493.0,814.0,280830.0,239.72,0.44,Bengali,24.29,Youth,2024-08-27,Profit
287,NY-CMP-1287,SEO,Premium Shoppers,22.0,"Instagram, YouTube, Google",91042.0,10498.0,4250.0,2279.0,1370861.875,48.41,8.46,Bengali,18.7,Premium Shoppers,2025-01-28,Profit
288,NY-CMP-1288,Paid Ads,College Students,17.0,"YouTube, WhatsApp, Facebook",61525.0,6343.0,1928.0,1119.0,447600.0,105.67,2.79,English,15.26,College Students,2025-02-20,Profit
289,NY-CMP-1289,Paid Ads,Tier 2 City Customers,27.0,Email,74488.0,4731.0,2727.0,1189.0,439930.0,126.21,1.93,Bengali,11.61,Tier 2 City Customers,2024-11-16,Profit
290,NY-CMP-1290,Social Media,Tier 2 City Customers,23.0,"Google, WhatsApp",25159.0,2909.0,877.0,580.0,240120.0,91.6,3.52,Bengali,17.35,College Students,2025-01-15,Profit
291,NY-CMP-1291,Paid Ads,Tier 2 City Customers,11.0,Email,46772.0,6386.0,1479.0,700.0,298200.0,99.18,3.3,Tamil,13.781462901942962,Premium Shoppers,2024-11-09,Profit
292,NY-CMP-1292,Social Media,Working Women,22.0,"WhatsApp, Google, YouTube",28876.0,1886.0,1050.0,417.0,126351.0,274.12,0.11,English,11.61,Youth,2025-01-12,Profit
293,NY-CMP-1293,Paid Ads,Youth,16.0,"Google, Instagram",83531.0,3909.0,2949.0,1207.0,743512.0,56.39,8.46,English,12.91,Premium Shoppers,2025-05-16,Profit
294,NY-CMP-1294,Social Media,Tier 2 City Customers,15.0,"Facebook, Google",85396.0,9341.0,4162.0,2304.0,737280.0,120.88,1.65,Tamil,18.51,Premium Shoppers,2025-05-29,Profit
295,NY-CMP-1295,SEO,Working Women,17.444507737586633,"Instagram, WhatsApp",27477.0,4033.0,1486.0,875.0,322000.0,167.57,1.2,Tamil,23.27,College Students,2025-01-13,Profit
296,NY-CMP-1296,Email,College Students,13.0,Facebook,80276.0,2108.0,784.0,377.0,195286.0,285.85,0.81,Hindi,4.07,Working Women,2025-01-17,Profit
297,NY-CMP-1297,Social Media,Working Women,28.0,"Facebook, Email, Instagram",11775.0,678.0,333.0,151.0,72782.0,859.24,-0.44,English,9.87,Youth,2024-11-08,Loss
298,NY-CMP-1298,Email,Premium Shoppers,14.0,Google,94198.0,11282.0,5095.0,2800.375,1370861.875,53.98,8.07,Tamil,24.46,College Students,2024-07-11,Profit
299,NY-CMP-1299,Email,Youth,30.0,"Facebook, YouTube",40717.0,1371.0,766.0,320.0,80320.0,408.68,-0.39,Bengali,6.03,Premium Shoppers,2025-02-10,Loss
300,NY-CMP-1300,Social Media,Youth,6.0,"Facebook, Instagram",36090.0,3443.0,1378.0,1052.0,727984.0,119.82,4.78,English,13.781462901942962,College Students,2024-12-06,Profit
301,NY-CMP-1301,Email,Youth,14.0,"Email, YouTube",67894.0,5119.0,1395.0,1097.0,482680.0,272.11,0.62,Bengali,11.21,College Students,2024-12-01,Profit
302,NY-CMP-1302,Influencer,Working Women,5.0,YouTube,11933.0,247.0,67.0,778.0,16944.0,859.24,-0.97,Hindi,2.83,Tier 2 City Customers,2024-12-01,Loss
